id,tenant_domain,market_id,user_id,provider,model,operation,input_tokens,output_tokens,total_tokens,estimated_cost,duration_ms,success,error_message,metadata,created_at
5da5deff-4a9c-424b-876f-905410a5f00d,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_product_battlecard,1657,1889,3546,0.033306,,t,,,2026-01-24 17:38:33.412183
ed105c3e-9a58-417e-9553-3b794b4fe2f0,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_product_battlecard,1662,2245,3907,0.038661,,t,,,2026-01-24 17:38:40.140441
6289b475-9500-4518-8b5c-1353bba81ae7,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_product_battlecard,1662,2363,4025,0.040431,,t,,,2026-01-24 17:38:45.06938
2604b838-f8e7-4f05-ab14-38161c4f00fa,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_product_battlecard,1658,2500,4158,0.042474,,t,,,2026-01-24 17:38:50.972196
0d6b4e57-102d-4323-8cd6-afcb267a1886,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_gap_analysis,1931,4096,6027,0.067233,,t,,,2026-01-24 17:38:56.601414
e9529f9d-24af-40a0-ba3d-649369baa8f0,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_product_battlecard,1658,2500,4158,0.042474,,t,,,2026-01-24 17:59:00.762752
12c3fb54-38b1-4efe-a589-eba0933eb113,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_competitive_summary,2855,3523,6378,0.061410,,t,,,2026-01-24 18:04:13.651567
7c1cc180-d44c-44d6-88af-ff73acbfa5f8,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_strategic_recommendations,2860,3054,5914,0.054390,,t,,,2026-01-24 18:04:14.091938
716103d9-1735-4762-9bc2-eb42095aac30,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_gtm_plan,2870,4000,6870,0.068610,,t,,,2026-01-24 18:04:20.644512
46da072e-0416-42c1-b86a-0ced9f510777,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_messaging_framework,2869,4000,6869,0.068607,,t,,,2026-01-24 18:04:29.075859
d993d1b6-2922-438f-8c82-da421980c423,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_gap_analysis,2862,4000,6862,0.068586,,t,,,2026-01-24 18:04:32.394803
63bbc63c-2fdc-4408-946f-e31cafac189b,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_messaging_framework,1747,2888,4635,0.048561,,t,,,2026-01-24 19:53:25.427319
52a459b8-041f-4aea-9bca-0f7f39ae3d04,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_competitive_summary,1733,3363,5096,0.055644,,t,,,2026-01-24 19:53:29.877335
bbf862ba-14d9-4380-bcf7-317016211db0,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_strategic_recommendations,1738,2859,4597,0.048099,,t,,,2026-01-24 19:53:32.077388
98219bf5-070a-4540-8c4b-409c8cd749bb,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_gap_analysis,1740,4000,5740,0.065220,,t,,,2026-01-24 19:53:51.609647
2f6c4a72-12b8-464c-840c-87cda4b3e57c,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_gtm_plan,1748,4000,5748,0.065244,,t,,,2026-01-24 19:53:53.044272
ac8bb59f-d953-4278-9245-7cb1ba3069d7,synozur.com,17daaca7-2a15-4f92-bbf3-c9a401ef36ac,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_battlecard,518,2155,2673,0.033879,,t,,,2026-01-24 21:58:50.262195
f73ca7c6-dafe-4687-a0fd-87671fc17c7d,synozur.com,17daaca7-2a15-4f92-bbf3-c9a401ef36ac,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_competitive_summary,1995,2555,4550,0.044310,,t,,,2026-01-24 22:04:03.380611
c65a908d-037a-4ad1-bc0f-5d86a7236f20,synozur.com,17daaca7-2a15-4f92-bbf3-c9a401ef36ac,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_messaging_framework,2009,2702,4711,0.046557,,t,,,2026-01-24 22:04:11.122198
e84d7d79-77ad-4063-8eeb-925283691947,synozur.com,17daaca7-2a15-4f92-bbf3-c9a401ef36ac,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_strategic_recommendations,2000,2696,4696,0.046440,,t,,,2026-01-24 22:04:14.22582
bc9bc572-4109-40a2-9630-9bef9d3348ba,synozur.com,17daaca7-2a15-4f92-bbf3-c9a401ef36ac,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_gtm_plan,2010,2951,4961,0.050295,,t,,,2026-01-24 22:04:20.411969
0d439d88-9fa5-4435-ad90-5ee7e4823219,synozur.com,17daaca7-2a15-4f92-bbf3-c9a401ef36ac,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_gap_analysis,2002,4000,6002,0.066006,,t,,,2026-01-24 22:04:35.602105
31a3029e-2e41-4727-9d36-83508e201ef9,synozur.com,17daaca7-2a15-4f92-bbf3-c9a401ef36ac,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_competitive_summary,1995,2276,4271,0.040125,,t,,,2026-01-24 23:06:50.586123
8376354c-67e3-497e-807d-4468090bc8be,synozur.com,17daaca7-2a15-4f92-bbf3-c9a401ef36ac,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_strategic_recommendations,2000,2805,4805,0.048075,,t,,,2026-01-24 23:07:08.461951
16d1d785-8dfc-4ac2-83da-286695557e18,synozur.com,17daaca7-2a15-4f92-bbf3-c9a401ef36ac,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_messaging_framework,2009,3281,5290,0.055242,,t,,,2026-01-24 23:07:13.23646
c8a7f7d0-8e82-4987-b677-4da4d6e09764,synozur.com,17daaca7-2a15-4f92-bbf3-c9a401ef36ac,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_gap_analysis,2002,4000,6002,0.066006,,t,,,2026-01-24 23:07:26.25632
12cca012-ddc5-4714-9197-91443e78d718,synozur.com,17daaca7-2a15-4f92-bbf3-c9a401ef36ac,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_gtm_plan,2010,4000,6010,0.066030,,t,,,2026-01-24 23:07:36.15191
6f48faaa-da75-4bad-830f-d81a27ed7d42,synozur.com,9a959fb8-9171-4141-a2b8-f2df7ee805ee,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_battlecard,520,2556,3076,0.039900,,t,,,2026-01-25 13:20:14.724878
121d6e8b-282b-49ce-b30e-b922cbe7127e,synozur.com,9a959fb8-9171-4141-a2b8-f2df7ee805ee,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_battlecard,510,1861,2371,0.029445,,t,,,2026-01-25 13:22:57.607359
cf670c64-f7be-487e-b609-b55527233446,synozur.com,5428db01-79b3-4487-a2b2-0e63327f2510,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_marketing_tasks,2472,5396,7868,0.088356,,t,,,2026-01-25 17:39:18.578191
8d7fde1b-5c95-4c18-8b59-7699e9ac7f24,synozur.com,5428db01-79b3-4487-a2b2-0e63327f2510,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_marketing_tasks,1242,5909,7151,0.092361,,t,,,2026-01-25 18:56:50.965981
98711ab9-8480-491c-8a6c-b403236a8398,synozur.com,5428db01-79b3-4487-a2b2-0e63327f2510,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_baseline_messaging_framework,1383,4096,5479,0.065589,,t,,,2026-01-25 19:00:02.971475
8ac03d96-0a75-4c51-95ce-13af6e7fa38a,synozur.com,5d149a37-4d48-4ada-994a-eff6cc41c995,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_battlecard,461,2010,2471,0.031533,,t,,,2026-01-26 07:13:30.901573
283f4dda-3ce8-4149-a6ca-3c72443cbd2c,synozur.com,5d149a37-4d48-4ada-994a-eff6cc41c995,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_battlecard,475,2131,2606,0.033390,,t,,,2026-01-26 10:33:04.233117
e54338c1-ad99-4a97-b442-275996fbea38,synozur.com,5d149a37-4d48-4ada-994a-eff6cc41c995,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_battlecard,486,2024,2510,0.031818,,t,,,2026-01-26 10:33:12.145348
15abfd44-7392-48a2-aea0-d41fec7e0123,synozur.com,5d149a37-4d48-4ada-994a-eff6cc41c995,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_battlecard,484,2002,2486,0.031482,,t,,,2026-01-26 10:36:19.934132
bcbaf75d-9556-4d3d-ae62-b0dd2d96954a,synozur.com,5d149a37-4d48-4ada-994a-eff6cc41c995,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_marketing_tasks,1632,5564,7196,0.088356,,t,,,2026-01-26 10:45:46.340126
bbf3c51e-f84c-4014-ba37-a1d2734b403a,synozur.com,5428db01-79b3-4487-a2b2-0e63327f2510,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_battlecard,1133,1718,2851,0.029169,,t,,,2026-01-26 15:47:01.625767
143d6880-e51b-43cd-998f-4a72d53bd1b7,synozur.com,5428db01-79b3-4487-a2b2-0e63327f2510,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_battlecard,517,1756,2273,0.027891,,t,,,2026-01-26 18:18:55.639761
0961c4b9-974a-4c10-94c2-25e4f313cc21,synozur.com,5428db01-79b3-4487-a2b2-0e63327f2510,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_battlecard,533,1694,2227,0.027009,,t,,,2026-01-26 19:17:09.383246
9e43b10f-658f-47af-9e41-65c391a1252a,synozur.com,5d149a37-4d48-4ada-994a-eff6cc41c995,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_gap_analysis,602,4096,4698,0.063246,,t,,,2026-01-27 04:55:10.427231
31661c49-e3b3-498f-b494-d9dab9ffd261,synozur.com,5d149a37-4d48-4ada-994a-eff6cc41c995,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_product_one_sheet,751,890,1641,0.015603,,t,,,2026-01-27 04:57:43.375115
3c15a67b-9bfb-4887-b917-b591444388f2,synozur.com,bc7e3c6b-277f-4220-81d8-2bc62426ad25,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_product_battlecard,617,2063,2680,0.032796,,t,,,2026-01-28 13:19:08.114184
aa7dbd57-909c-4802-a112-729aa0507e81,synozur.com,bc7e3c6b-277f-4220-81d8-2bc62426ad25,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_product_battlecard,627,2500,3127,0.039381,,t,,,2026-01-28 13:19:19.328102
370f64c9-8bd0-4122-9205-f3f9db1d4401,synozur.com,bc7e3c6b-277f-4220-81d8-2bc62426ad25,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_product_battlecard,624,2450,3074,0.038622,,t,,,2026-01-28 13:19:23.207287
1c29d86a-5c58-4759-a374-f5f4996b5eb9,synozur.com,bc7e3c6b-277f-4220-81d8-2bc62426ad25,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_product_battlecard,619,2500,3119,0.039357,,t,,,2026-01-28 13:19:23.386389
c7519a3f-a47e-4790-9b1e-ac7d2a7c196a,synozur.com,bc7e3c6b-277f-4220-81d8-2bc62426ad25,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_product_battlecard,617,2500,3117,0.039351,,t,,,2026-01-28 13:19:25.346385
d8ce8fde-79b1-47c8-a7e6-54c0bbe42cb0,synozur.com,0a0caa0c-74f1-41e0-ae37-a070ed194772,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_battlecard,519,1627,2146,0.025962,,t,,,2026-01-29 04:07:42.925105
24c74e52-805b-4167-a030-763c16bee210,synozur.com,0a0caa0c-74f1-41e0-ae37-a070ed194772,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_battlecard,485,1833,2318,0.028950,,t,,,2026-01-29 04:07:57.254041
48b5d621-531a-40a6-9c04-c46a7afae19f,synozur.com,0a0caa0c-74f1-41e0-ae37-a070ed194772,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_battlecard,522,1909,2431,0.030201,,t,,,2026-01-29 04:08:07.62502
7746c420-38b9-47ce-bd2f-50098cf77d92,synozur.com,0a0caa0c-74f1-41e0-ae37-a070ed194772,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_battlecard,523,1819,2342,0.028854,,t,,,2026-01-29 04:08:21.418528
29edc62d-3aad-4060-a7aa-767775625b59,synozur.com,0a0caa0c-74f1-41e0-ae37-a070ed194772,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_battlecard,534,1873,2407,0.029697,,t,,,2026-01-29 04:08:22.913664
c9bb1200-a379-4a64-b0ac-a3a3fa29ebc4,synozur.com,5d149a37-4d48-4ada-994a-eff6cc41c995,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_product_battlecard,703,2500,3203,0.039609,,t,,,2026-01-29 04:18:14.697868
d1c374ab-2691-49f8-a3c0-5b464cdafbb3,synozur.com,5d149a37-4d48-4ada-994a-eff6cc41c995,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_product_battlecard,625,2500,3125,0.039375,,t,,,2026-01-29 04:18:19.411056
fa8cb6f2-e05d-44b3-931c-4f5b2b7074b3,synozur.com,5d149a37-4d48-4ada-994a-eff6cc41c995,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_competitive_summary,394,2094,2488,0.032592,,t,,,2026-01-29 04:18:43.85368
2cb64259-30ac-4f36-a6d6-14aee730e0f0,synozur.com,5d149a37-4d48-4ada-994a-eff6cc41c995,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_strategic_recommendations,399,2974,3373,0.045807,,t,,,2026-01-29 04:19:00.094463
2f84060d-ecfc-46ed-a8f9-a024e227a2d6,synozur.com,5d149a37-4d48-4ada-994a-eff6cc41c995,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_gtm_plan,409,3004,3413,0.046287,,t,,,2026-01-29 04:19:04.617363
5d24de84-9010-4f57-9f97-97199d802001,synozur.com,5d149a37-4d48-4ada-994a-eff6cc41c995,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_product_battlecard,703,2196,2899,0.035049,,t,,,2026-01-29 04:19:06.555669
abd96359-e769-420a-9aef-6a0cd4b24cd1,synozur.com,5d149a37-4d48-4ada-994a-eff6cc41c995,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_messaging_framework,408,3221,3629,0.049539,,t,,,2026-01-29 04:19:12.41845
116d7e5a-3325-450a-b831-3c90b41818a4,synozur.com,5d149a37-4d48-4ada-994a-eff6cc41c995,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_product_battlecard,625,2500,3125,0.039375,,t,,,2026-01-29 04:19:17.353335
b9c87d9b-0af5-4df4-b016-3f9af9988426,synozur.com,5d149a37-4d48-4ada-994a-eff6cc41c995,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_gap_analysis,401,4000,4401,0.061203,,t,,,2026-01-29 04:19:18.980138
13e5be3f-13e4-464d-b796-83f88e9bb6b1,synozur.com,5d149a37-4d48-4ada-994a-eff6cc41c995,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_product_battlecard,625,2500,3125,0.039375,,t,,,2026-01-29 04:22:27.743737
b14fc2cd-9959-4bf2-910f-93f245d62892,synozur.com,5d149a37-4d48-4ada-994a-eff6cc41c995,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_product_battlecard,625,2500,3125,0.039375,,t,,,2026-01-29 05:54:37.561387
ea382e33-da31-4377-9362-9ae6a4b4dca1,synozur.com,5d149a37-4d48-4ada-994a-eff6cc41c995,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_product_battlecard,585,2445,3030,0.038430,,t,,,2026-01-29 05:56:13.539194
25dc3506-b825-4266-9e63-3527b179f392,synozur.com,5d149a37-4d48-4ada-994a-eff6cc41c995,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_product_battlecard,625,2500,3125,0.039375,,t,,,2026-01-29 05:56:22.206538
50f2bcdc-2edb-408e-85b9-85f539ccf084,synozur.com,5d149a37-4d48-4ada-994a-eff6cc41c995,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_strategic_recommendations,1105,2396,3501,0.039255,,t,,,2026-01-29 05:57:44.641869
7252c52a-26f1-4cd7-839f-a53c65bb9399,synozur.com,5d149a37-4d48-4ada-994a-eff6cc41c995,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_gtm_plan,1115,2774,3889,0.044955,,t,,,2026-01-29 05:57:49.100736
c1875904-caa1-4eda-8808-5672e7b5e1c4,synozur.com,5d149a37-4d48-4ada-994a-eff6cc41c995,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_competitive_summary,1100,2993,4093,0.048195,,t,,,2026-01-29 05:57:51.825529
3c359105-dee4-487c-8413-e77337830e23,synozur.com,5d149a37-4d48-4ada-994a-eff6cc41c995,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_messaging_framework,1114,2898,4012,0.046812,,t,,,2026-01-29 05:57:52.337486
2f1e114b-178a-4c85-9938-06355ed3c18c,synozur.com,5d149a37-4d48-4ada-994a-eff6cc41c995,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_gap_analysis,1107,4000,5107,0.063321,,t,,,2026-01-29 05:58:05.648227
7806f938-a73a-4ae5-bb36-1d8500def1d4,synozur.com,0ac8db60-16c4-4665-a8f3-e4655a5a29b5,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_battlecard,486,1702,2188,0.026988,,t,,,2026-01-30 02:09:40.382799
9926f823-97cc-4b67-afc6-87ee2e9a2b79,synozur.com,0ac8db60-16c4-4665-a8f3-e4655a5a29b5,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_battlecard,501,1839,2340,0.029088,,t,,,2026-01-30 02:09:58.946478
d751c405-f44b-446c-8a2f-2705df9c8cf6,synozur.com,0ac8db60-16c4-4665-a8f3-e4655a5a29b5,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_baseline_messaging_framework,1355,4096,5451,0.065505,,t,,,2026-01-30 09:13:07.794164
9ab7ea47-7492-4c55-affa-85556cd03efe,synozur.com,0ac8db60-16c4-4665-a8f3-e4655a5a29b5,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_product_one_sheet,612,756,1368,0.013176,,t,,,2026-01-30 09:19:26.325812
e5ad9992-0f65-4938-aa19-2f1b9dbf6c31,synozur.com,0ac8db60-16c4-4665-a8f3-e4655a5a29b5,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_competitive_summary,149,1411,1560,0.021612,,t,,,2026-01-30 09:19:57.266951
b5387274-4afe-4457-8ff2-58d11f026acf,synozur.com,0ac8db60-16c4-4665-a8f3-e4655a5a29b5,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_strategic_recommendations,154,1813,1967,0.027657,,t,,,2026-01-30 09:20:05.230607
6108787e-23dc-4813-867f-e024ecb672d3,synozur.com,0ac8db60-16c4-4665-a8f3-e4655a5a29b5,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_messaging_framework,163,1883,2046,0.028734,,t,,,2026-01-30 09:20:06.073439
0d997d60-efe5-4be4-8309-edea1942dc64,synozur.com,0ac8db60-16c4-4665-a8f3-e4655a5a29b5,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_gtm_plan,164,2110,2274,0.032142,,t,,,2026-01-30 09:20:10.621438
4e66ada2-59a8-4c7d-b7ea-1eb90a69c7c5,synozur.com,0ac8db60-16c4-4665-a8f3-e4655a5a29b5,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_gap_analysis,156,2586,2742,0.039258,,t,,,2026-01-30 09:20:24.532595
0776f827-8dd1-4d58-bcd7-b521d3b02029,synozur.com,0ac8db60-16c4-4665-a8f3-e4655a5a29b5,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_product_battlecard,481,1903,2384,0.029988,,t,,,2026-01-30 09:22:35.313473
d799c0dd-71be-4175-b6d5-26e8738f9889,synozur.com,0ac8db60-16c4-4665-a8f3-e4655a5a29b5,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_product_battlecard,468,1965,2433,0.030879,,t,,,2026-01-30 09:22:39.056028
2cc84c2c-3be6-444c-b388-f374a4902f59,synozur.com,0ac8db60-16c4-4665-a8f3-e4655a5a29b5,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_product_battlecard,581,2154,2735,0.034053,,t,,,2026-01-30 09:24:10.213157
3e98226c-285c-4627-96be-70d2b04760e7,synozur.com,0ac8db60-16c4-4665-a8f3-e4655a5a29b5,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_product_battlecard,587,2399,2986,0.037746,,t,,,2026-01-30 09:24:16.550555
14f7479a-8ebb-43d9-b50c-9329b86cd21b,synozur.com,0ac8db60-16c4-4665-a8f3-e4655a5a29b5,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_product_battlecard,581,2500,3081,0.039243,,t,,,2026-01-30 09:24:23.916017
4742368e-88f4-4485-a44e-a64066a96363,synozur.com,0ac8db60-16c4-4665-a8f3-e4655a5a29b5,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_product_battlecard,581,2460,3041,0.038643,,t,,,2026-01-30 09:25:22.844641
c79e9d2c-c4c0-45cf-b7ff-06daff789880,synozur.com,0ac8db60-16c4-4665-a8f3-e4655a5a29b5,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_competitive_summary,1485,2678,4163,0.044625,,t,,,2026-01-30 09:26:01.170692
5a95c016-d852-4581-b32b-f59aa6ffdf49,synozur.com,0ac8db60-16c4-4665-a8f3-e4655a5a29b5,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_strategic_recommendations,1490,2997,4487,0.049425,,t,,,2026-01-30 09:26:15.059139
6381805b-df0c-445a-9982-9b0f8b6e34c6,synozur.com,0ac8db60-16c4-4665-a8f3-e4655a5a29b5,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_messaging_framework,1499,4000,5499,0.064497,,t,,,2026-01-30 09:26:30.755344
f30d614b-efa2-4987-8368-18c4cb4f0908,synozur.com,0ac8db60-16c4-4665-a8f3-e4655a5a29b5,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_gap_analysis,1492,4000,5492,0.064476,,t,,,2026-01-30 09:26:32.56147
d8e5a4aa-cbbb-45a5-b471-5dc3f9dc877c,synozur.com,0ac8db60-16c4-4665-a8f3-e4655a5a29b5,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_gtm_plan,1500,4000,5500,0.064500,,t,,,2026-01-30 09:26:33.276489
166d80eb-a5b0-47e0-988d-d778b5e2118a,synozur.com,0ac8db60-16c4-4665-a8f3-e4655a5a29b5,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_product_battlecard,687,2315,3002,0.036786,,t,,,2026-01-30 18:56:21.921273
78c222bf-289a-4a5f-b738-56f4fddc6b66,synozur.com,0ac8db60-16c4-4665-a8f3-e4655a5a29b5,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_battlecard,485,1712,2197,0.027135,,t,,,2026-01-30 19:45:22.137946
2a3a2b9d-1d85-48d9-b341-547a1f0fc0d1,synozur.com,0ac8db60-16c4-4665-a8f3-e4655a5a29b5,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_battlecard,486,1873,2359,0.029553,,t,,,2026-01-30 19:45:33.822799
c21ed5b3-7997-4aac-aa20-e76c2b94257d,synozur.com,0ac8db60-16c4-4665-a8f3-e4655a5a29b5,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_product_battlecard,657,2344,3001,0.037131,,t,,,2026-01-30 20:22:06.176848
5e82244e-822b-4a56-8b8a-72495139bbaf,synozur.com,0ac8db60-16c4-4665-a8f3-e4655a5a29b5,116500d0-357e-4ace-a7af-7264ed58e22a,anthropic,claude-sonnet-4-5,generate_battlecard,528,2023,2551,0.031929,,t,,,2026-01-30 20:53:46.125032
