id,post_id,social_account_id,tenant_domain,platform,status,published_url,error_code,error_message,response_payload,attempted_at,attempted_by
86e0f291-9dab-421f-b74b-8d67366def3c,37941777-f1be-4ee6-8ab7-a14159c2ad1b,28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4,synozur.com,linkedin,retry_scheduled,,http_422,com.linkedin.content.common.exception.BadRequestResponseException: Content is a duplicate of urn:li:share:7476680551429767168,"{""status"": 422, ""message"": ""com.linkedin.content.common.exception.BadRequestResponseException: Content is a duplicate of urn:li:share:7476680551429767168"", ""errorDetails"": {""inputErrors"": [{""code"": ""DUPLICATE_POST"", ""input"": {}, ""description"": ""Duplicate post is detected""}]}, ""errorDetailType"": ""com.linkedin.common.error.BadRequest""}",2026-06-27 16:59:13.901176,
2ccead82-9251-4c36-8dd6-12020b57a5b7,3e38f501-bb41-42b4-b458-9bb64687390e,28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4,synozur.com,linkedin,retry_scheduled,,http_422,com.linkedin.content.common.exception.BadRequestResponseException: Content is a duplicate of urn:li:share:7476680554386706432,"{""status"": 422, ""message"": ""com.linkedin.content.common.exception.BadRequestResponseException: Content is a duplicate of urn:li:share:7476680554386706432"", ""errorDetails"": {""inputErrors"": [{""code"": ""DUPLICATE_POST"", ""input"": {}, ""description"": ""Duplicate post is detected""}]}, ""errorDetailType"": ""com.linkedin.common.error.BadRequest""}",2026-06-27 16:59:14.364277,
626aa6d8-629e-4363-8015-a5b3c4d9bd93,67937e53-b916-46c1-8878-f59b398bfe3d,28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4,synozur.com,linkedin,retry_scheduled,,http_422,com.linkedin.content.common.exception.BadRequestResponseException: Content is a duplicate of urn:li:share:7476680556269682688,"{""status"": 422, ""message"": ""com.linkedin.content.common.exception.BadRequestResponseException: Content is a duplicate of urn:li:share:7476680556269682688"", ""errorDetails"": {""inputErrors"": [{""code"": ""DUPLICATE_POST"", ""input"": {}, ""description"": ""Duplicate post is detected""}]}, ""errorDetailType"": ""com.linkedin.common.error.BadRequest""}",2026-06-27 16:59:14.88759,
e4b41917-5112-4bc7-ab1b-d358f899670e,434a1a83-ab5f-4d70-8ea2-9f423318ef63,28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4,synozur.com,linkedin,retry_scheduled,,http_422,com.linkedin.content.common.exception.BadRequestResponseException: Content is a duplicate of urn:li:share:7476680558081777665,"{""status"": 422, ""message"": ""com.linkedin.content.common.exception.BadRequestResponseException: Content is a duplicate of urn:li:share:7476680558081777665"", ""errorDetails"": {""inputErrors"": [{""code"": ""DUPLICATE_POST"", ""input"": {}, ""description"": ""Duplicate post is detected""}]}, ""errorDetailType"": ""com.linkedin.common.error.BadRequest""}",2026-06-27 16:59:15.222629,
20e3b3a6-b3d1-4b7c-bbf9-5cb12c8f7043,2bc0112f-c3a7-4b67-8e29-b8dcea3d31d8,28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4,synozur.com,linkedin,retry_scheduled,,http_422,com.linkedin.content.common.exception.BadRequestResponseException: Content is a duplicate of urn:li:share:7476680559503519744,"{""status"": 422, ""message"": ""com.linkedin.content.common.exception.BadRequestResponseException: Content is a duplicate of urn:li:share:7476680559503519744"", ""errorDetails"": {""inputErrors"": [{""code"": ""DUPLICATE_POST"", ""input"": {}, ""description"": ""Duplicate post is detected""}]}, ""errorDetailType"": ""com.linkedin.common.error.BadRequest""}",2026-06-27 16:59:15.592215,
41748699-b20c-4dea-887b-f155e5cf762e,26736318-19b5-4e41-adfa-0a8bebac4e38,28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4,synozur.com,linkedin,retry_scheduled,,http_422,com.linkedin.content.common.exception.BadRequestResponseException: Content is a duplicate of urn:li:share:7476680573642567681,"{""status"": 422, ""message"": ""com.linkedin.content.common.exception.BadRequestResponseException: Content is a duplicate of urn:li:share:7476680573642567681"", ""errorDetails"": {""inputErrors"": [{""code"": ""DUPLICATE_POST"", ""input"": {}, ""description"": ""Duplicate post is detected""}]}, ""errorDetailType"": ""com.linkedin.common.error.BadRequest""}",2026-06-27 16:59:18.939236,
56b7f1e1-d8c0-4af9-a8dd-f96201a677d4,b7cef93a-6645-456b-bb34-4cac6fccf676,28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4,synozur.com,linkedin,retry_scheduled,,http_422,com.linkedin.content.common.exception.BadRequestResponseException: Content is a duplicate of urn:li:share:7476680575513423872,"{""status"": 422, ""message"": ""com.linkedin.content.common.exception.BadRequestResponseException: Content is a duplicate of urn:li:share:7476680575513423872"", ""errorDetails"": {""inputErrors"": [{""code"": ""DUPLICATE_POST"", ""input"": {}, ""description"": ""Duplicate post is detected""}]}, ""errorDetailType"": ""com.linkedin.common.error.BadRequest""}",2026-06-27 16:59:19.403456,
c23095b6-c844-4957-8d8d-d9921fbbd1a0,a39003e0-b85e-4724-98cd-d57e98be6063,28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4,synozur.com,linkedin,success,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7476680577975279616/,,,"{""urn"": ""urn:li:share:7476680577975279616""}",2026-06-27 16:59:20.677122,
aa9ca7ac-439d-438b-b7ea-4f255178d71e,4b673507-a197-4a74-946b-7b79901f633a,28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4,synozur.com,linkedin,retry_scheduled,,http_422,com.linkedin.content.common.exception.BadRequestResponseException: Content is a duplicate of urn:li:share:7476680561131008000,"{""status"": 422, ""message"": ""com.linkedin.content.common.exception.BadRequestResponseException: Content is a duplicate of urn:li:share:7476680561131008000"", ""errorDetails"": {""inputErrors"": [{""code"": ""DUPLICATE_POST"", ""input"": {}, ""description"": ""Duplicate post is detected""}]}, ""errorDetailType"": ""com.linkedin.common.error.BadRequest""}",2026-06-27 16:59:16.259724,
a58d6fd7-d070-4982-8e8a-e6e5b7ceb00e,4dee8382-2907-4d64-909d-bfe0da18a807,28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4,synozur.com,linkedin,retry_scheduled,,http_422,com.linkedin.content.common.exception.BadRequestResponseException: Content is a duplicate of urn:li:share:7476680564281069569,"{""status"": 422, ""message"": ""com.linkedin.content.common.exception.BadRequestResponseException: Content is a duplicate of urn:li:share:7476680564281069569"", ""errorDetails"": {""inputErrors"": [{""code"": ""DUPLICATE_POST"", ""input"": {}, ""description"": ""Duplicate post is detected""}]}, ""errorDetailType"": ""com.linkedin.common.error.BadRequest""}",2026-06-27 16:59:16.723962,
187c70df-036c-41f7-871a-678856d48440,76848c43-b1de-4a0b-a412-38fa0cbdcff5,28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4,synozur.com,linkedin,retry_scheduled,,http_422,com.linkedin.content.common.exception.BadRequestResponseException: Content is a duplicate of urn:li:share:7476680566281633792,"{""status"": 422, ""message"": ""com.linkedin.content.common.exception.BadRequestResponseException: Content is a duplicate of urn:li:share:7476680566281633792"", ""errorDetails"": {""inputErrors"": [{""code"": ""DUPLICATE_POST"", ""input"": {}, ""description"": ""Duplicate post is detected""}]}, ""errorDetailType"": ""com.linkedin.common.error.BadRequest""}",2026-06-27 16:59:17.202082,
ce314557-137d-4fd1-b99c-6e7ad585001b,a41f3660-9875-4f3d-96f3-59179fc1ade8,28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4,synozur.com,linkedin,retry_scheduled,,http_422,com.linkedin.content.common.exception.BadRequestResponseException: Content is a duplicate of urn:li:share:7476680567887974400,"{""status"": 422, ""message"": ""com.linkedin.content.common.exception.BadRequestResponseException: Content is a duplicate of urn:li:share:7476680567887974400"", ""errorDetails"": {""inputErrors"": [{""code"": ""DUPLICATE_POST"", ""input"": {}, ""description"": ""Duplicate post is detected""}]}, ""errorDetailType"": ""com.linkedin.common.error.BadRequest""}",2026-06-27 16:59:18.061846,
cb2d603b-25cd-478b-853a-e09b60938a9b,94615872-a077-465b-ac9b-9346cc6720e9,28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4,synozur.com,linkedin,success,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7476680571390205952/,,,"{""urn"": ""urn:li:share:7476680571390205952""}",2026-06-27 16:59:18.576601,
8c4d462e-3221-4aa1-8a69-69f86d1dd594,098370f0-2809-44c7-aa71-bb26ab18ed59,28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4,synozur.com,linkedin,retry_scheduled,,http_422,com.linkedin.content.common.exception.BadRequestResponseException: Content is a duplicate of urn:li:share:7476680582735781888,"{""status"": 422, ""message"": ""com.linkedin.content.common.exception.BadRequestResponseException: Content is a duplicate of urn:li:share:7476680582735781888"", ""errorDetails"": {""inputErrors"": [{""code"": ""DUPLICATE_POST"", ""input"": {}, ""description"": ""Duplicate post is detected""}]}, ""errorDetailType"": ""com.linkedin.common.error.BadRequest""}",2026-06-27 16:59:21.114464,
f0c6bdeb-7a23-46f1-91c7-f06ec7eded8b,bf9d5009-e083-4a01-98c3-5cc24f09f806,28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4,synozur.com,linkedin,retry_scheduled,,http_422,com.linkedin.content.common.exception.BadRequestResponseException: Content is a duplicate of urn:li:share:7476680585646694401,"{""status"": 422, ""message"": ""com.linkedin.content.common.exception.BadRequestResponseException: Content is a duplicate of urn:li:share:7476680585646694401"", ""errorDetails"": {""inputErrors"": [{""code"": ""DUPLICATE_POST"", ""input"": {}, ""description"": ""Duplicate post is detected""}]}, ""errorDetailType"": ""com.linkedin.common.error.BadRequest""}",2026-06-27 16:59:21.824551,
42f66c9c-34a5-4f2e-ab30-cfc7f6ed5e88,947d9df0-336a-4cea-a702-e9327c1eda30,28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4,synozur.com,linkedin,retry_scheduled,,http_422,com.linkedin.content.common.exception.BadRequestResponseException: Content is a duplicate of urn:li:share:7476680587185967104,"{""status"": 422, ""message"": ""com.linkedin.content.common.exception.BadRequestResponseException: Content is a duplicate of urn:li:share:7476680587185967104"", ""errorDetails"": {""inputErrors"": [{""code"": ""DUPLICATE_POST"", ""input"": {}, ""description"": ""Duplicate post is detected""}]}, ""errorDetailType"": ""com.linkedin.common.error.BadRequest""}",2026-06-27 16:59:22.18606,
eea482fa-7d6b-4e1a-ae50-94514bba17d5,524ac053-4de4-49f9-b656-9de1da74853f,28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4,synozur.com,linkedin,retry_scheduled,,http_422,com.linkedin.content.common.exception.BadRequestResponseException: Content is a duplicate of urn:li:share:7476680589287280640,"{""status"": 422, ""message"": ""com.linkedin.content.common.exception.BadRequestResponseException: Content is a duplicate of urn:li:share:7476680589287280640"", ""errorDetails"": {""inputErrors"": [{""code"": ""DUPLICATE_POST"", ""input"": {}, ""description"": ""Duplicate post is detected""}]}, ""errorDetailType"": ""com.linkedin.common.error.BadRequest""}",2026-06-27 16:59:22.675629,
d4762602-d06e-485d-a7d4-f61e06e4245f,2b237ddd-0f61-426e-8218-b49a7ca7c6cd,28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4,synozur.com,linkedin,success,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7476680590780489728/,,,"{""urn"": ""urn:li:share:7476680590780489728""}",2026-06-27 16:59:23.618205,
0da3a52a-b4a2-4ab3-b498-7d365f826d64,c32c15c2-c6ba-4b8c-8a34-93098cabc7dc,f7e9fed0-4ed0-467e-ac02-bf140adae7ed,synozur.com,twitter,retry_scheduled,,about:blank,You are not allowed to create a Tweet with duplicate content.,"{""type"": ""about:blank"", ""title"": ""Forbidden"", ""detail"": ""You are not allowed to create a Tweet with duplicate content."", ""status"": 403}",2026-06-27 17:00:27.422952,
c9a95e4d-2cd5-4fec-9916-19122a49f3d9,93a8707c-ea23-4076-80f4-f1c0800d0441,f7e9fed0-4ed0-467e-ac02-bf140adae7ed,synozur.com,twitter,success,https://twitter.com/synozur/status/2070915203022094391,,,"{""data"": {""id"": ""2070915203022094391"", ""text"": ""Most organizations use only a fraction of the M365 value they already pay for. Our M365 Academy helps leaders find quick wins https://t.co/sBLKBltaw0\n\n#Microsoft365 #DigitalTransformation #BusinessITAlignment #Governance"", ""edit_history_tweet_ids"": [""2070915203022094391""]}}",2026-06-27 17:00:40.524755,
720f3388-9755-4f8c-b73a-ff9685f6c546,fe8e8e1a-be26-4170-bd3c-bbb60b94f6b3,f7e9fed0-4ed0-467e-ac02-bf140adae7ed,synozur.com,twitter,retry_scheduled,,about:blank,You are not allowed to create a Tweet with duplicate content.,"{""type"": ""about:blank"", ""title"": ""Forbidden"", ""detail"": ""You are not allowed to create a Tweet with duplicate content."", ""status"": 403}",2026-06-27 17:00:44.024164,
d9f423c3-0ab3-45e2-8c58-19c54341bae7,43eb892a-abb9-41ae-9490-7efc90f9f3a7,f7e9fed0-4ed0-467e-ac02-bf140adae7ed,synozur.com,twitter,retry_scheduled,,about:blank,You are not allowed to create a Tweet with duplicate content.,"{""type"": ""about:blank"", ""title"": ""Forbidden"", ""detail"": ""You are not allowed to create a Tweet with duplicate content."", ""status"": 403}",2026-06-27 17:01:49.32274,
797da29e-9a3a-4b90-bd9b-8efe9cafecd9,5b72aadb-0c21-4c14-8f27-a9a7039a6c3c,f7e9fed0-4ed0-467e-ac02-bf140adae7ed,synozur.com,twitter,success,https://twitter.com/synozur/status/2070915245451674023,,,"{""data"": {""id"": ""2070915245451674023"", ""text"": ""Too many overlapping tools. Uneven adoption. Unclear next steps. M365 Academy turns what you already own into a practical modernization https://t.co/sBLKBltaw0\n\n#Microsoft365 #ModernWork #AdoptionStrategy #Productivity"", ""edit_history_tweet_ids"": [""2070915245451674023""]}}",2026-06-27 17:00:47.824161,
2940ddd6-6f34-4650-9960-518749c48088,98bb93f5-304d-4483-9efd-ae88a1ffe772,f7e9fed0-4ed0-467e-ac02-bf140adae7ed,synozur.com,twitter,success,https://twitter.com/synozur/status/2070915262971306196,,,"{""data"": {""id"": ""2070915262971306196"", ""text"": ""You don’t need more software to modernize work. You may need a clearer plan for the M365 tools you already have. See how our 1-day https://t.co/sBLKBltaw0\n\n#Microsoft365 #WorkplaceTransformation #ChangeManagement #ITStrategy"", ""edit_history_tweet_ids"": [""2070915262971306196""]}}",2026-06-27 17:00:50.123388,
7980b92e-be54-4ace-928e-52174cadf4d7,1ce5dd40-948d-4371-83d2-ddcc34c8cdfa,f7e9fed0-4ed0-467e-ac02-bf140adae7ed,synozur.com,twitter,retry_scheduled,,about:blank,You are not allowed to create a Tweet with duplicate content.,"{""type"": ""about:blank"", ""title"": ""Forbidden"", ""detail"": ""You are not allowed to create a Tweet with duplicate content."", ""status"": 403}",2026-06-27 17:00:54.423716,
7dc8ad26-c0d8-4771-bac2-045bdb720a7f,1e4d2f59-d5d4-4efc-b1be-336404fabe52,f7e9fed0-4ed0-467e-ac02-bf140adae7ed,synozur.com,twitter,retry_scheduled,,about:blank,You are not allowed to create a Tweet with duplicate content.,"{""type"": ""about:blank"", ""title"": ""Forbidden"", ""detail"": ""You are not allowed to create a Tweet with duplicate content."", ""status"": 403}",2026-06-27 17:01:00.927071,
24d64def-f98d-4b15-bfc7-27f7f8f3b8a8,f24510e9-f38e-4c44-b1f3-fe02a13355c5,f7e9fed0-4ed0-467e-ac02-bf140adae7ed,synozur.com,twitter,retry_scheduled,,about:blank,You are not allowed to create a Tweet with duplicate content.,"{""type"": ""about:blank"", ""title"": ""Forbidden"", ""detail"": ""You are not allowed to create a Tweet with duplicate content."", ""status"": 403}",2026-06-27 17:01:37.112978,
c88cfeb1-fd14-47f0-9154-16d0b6e14466,f09c544c-b3ad-42f6-bc8c-c22af736dc9b,f7e9fed0-4ed0-467e-ac02-bf140adae7ed,synozur.com,twitter,retry_scheduled,,about:blank,You are not allowed to create a Tweet with duplicate content.,"{""type"": ""about:blank"", ""title"": ""Forbidden"", ""detail"": ""You are not allowed to create a Tweet with duplicate content."", ""status"": 403}",2026-06-27 17:01:38.609527,
d067330e-1dc7-4a82-9f88-65565a6aaa86,a2285446-07e2-42bf-a3c0-dc15d3ab3af3,f7e9fed0-4ed0-467e-ac02-bf140adae7ed,synozur.com,twitter,success,https://twitter.com/synozur/status/2070915471235293413,,,"{""data"": {""id"": ""2070915471235293413"", ""text"": ""Most teams use only a fraction of the M365 value they already pay for. Our 1-day M365 Academy helps leaders find quick wins https://t.co/sBLKBltaw0\n\n#Microsoft365 #DigitalTransformation #ITStrategy #WorkplaceModernization"", ""edit_history_tweet_ids"": [""2070915471235293413""]}}",2026-06-27 17:01:40.202722,
2f22ce27-bb21-442b-b2f2-feda051b56c0,0ee2242f-c8c6-48c4-ba7a-0a781a2b8d36,f7e9fed0-4ed0-467e-ac02-bf140adae7ed,synozur.com,twitter,retry_scheduled,,about:blank,You are not allowed to create a Tweet with duplicate content.,"{""type"": ""about:blank"", ""title"": ""Forbidden"", ""detail"": ""You are not allowed to create a Tweet with duplicate content."", ""status"": 403}",2026-06-27 17:01:41.847468,
54ad98b3-7415-4104-9da5-585d995165bf,8dd664d1-5e24-493a-b054-181e2ad3f540,f7e9fed0-4ed0-467e-ac02-bf140adae7ed,synozur.com,twitter,retry_scheduled,,about:blank,You are not allowed to create a Tweet with duplicate content.,"{""type"": ""about:blank"", ""title"": ""Forbidden"", ""detail"": ""You are not allowed to create a Tweet with duplicate content."", ""status"": 403}",2026-06-27 17:01:42.099338,
1c1ff6e2-03ef-41d9-9617-f55bd94fa20e,75612a29-d6ce-4bae-8b8f-55421526e576,f7e9fed0-4ed0-467e-ac02-bf140adae7ed,synozur.com,twitter,retry_scheduled,,about:blank,You are not allowed to create a Tweet with duplicate content.,"{""type"": ""about:blank"", ""title"": ""Forbidden"", ""detail"": ""You are not allowed to create a Tweet with duplicate content."", ""status"": 403}",2026-06-27 17:01:42.413831,
9059d569-3d43-4baa-a9dd-4ec6b75bb2f0,f3565a5c-afda-4d70-b3b1-1b2b0410be3a,f7e9fed0-4ed0-467e-ac02-bf140adae7ed,synozur.com,twitter,success,https://twitter.com/synozur/status/2070915487177797745,,,"{""data"": {""id"": ""2070915487177797745"", ""text"": ""If M365 adoption is uneven and extra tools keep piling up, start with a practical roadmap. Our M365 Academy turns hidden capability into https://t.co/sBLKBltaw0\n\n#Microsoft365 #AdoptionStrategy #Governance #BusinessAlignment"", ""edit_history_tweet_ids"": [""2070915487177797745""]}}",2026-06-27 17:01:42.779739,
a47d11b4-5c75-4a6e-adde-1ed764cbe1a3,dbe10679-a394-4eeb-8a8a-c469c75b85e5,f7e9fed0-4ed0-467e-ac02-bf140adae7ed,synozur.com,twitter,retry_scheduled,,about:blank,You are not allowed to create a Tweet with duplicate content.,"{""type"": ""about:blank"", ""title"": ""Forbidden"", ""detail"": ""You are not allowed to create a Tweet with duplicate content."", ""status"": 403}",2026-06-27 17:01:43.032238,
b744c186-97f9-48c5-882f-3385711dfff9,193a3dfc-8432-439e-8d19-ab16b2bbb558,f7e9fed0-4ed0-467e-ac02-bf140adae7ed,synozur.com,twitter,retry_scheduled,,about:blank,You are not allowed to create a Tweet with duplicate content.,"{""type"": ""about:blank"", ""title"": ""Forbidden"", ""detail"": ""You are not allowed to create a Tweet with duplicate content."", ""status"": 403}",2026-06-27 17:01:43.463911,
71d9dfd8-af65-4f54-9590-fc68d7a596fd,c0f93ecc-d46f-4b60-8e4e-15e854124f53,f7e9fed0-4ed0-467e-ac02-bf140adae7ed,synozur.com,twitter,retry_scheduled,,about:blank,You are not allowed to create a Tweet with duplicate content.,"{""type"": ""about:blank"", ""title"": ""Forbidden"", ""detail"": ""You are not allowed to create a Tweet with duplicate content."", ""status"": 403}",2026-06-27 17:01:43.880212,
ef3d47f6-f93e-43d6-81a5-8002e73b3894,b381a9ef-124c-488e-89fb-7a893faeb006,f7e9fed0-4ed0-467e-ac02-bf140adae7ed,synozur.com,twitter,retry_scheduled,,about:blank,You are not allowed to create a Tweet with duplicate content.,"{""type"": ""about:blank"", ""title"": ""Forbidden"", ""detail"": ""You are not allowed to create a Tweet with duplicate content."", ""status"": 403}",2026-06-27 17:01:45.923455,
ec4f442a-d5ef-4693-b397-e6bfa6dd5883,9952ddfd-4e65-4ad5-bcf7-d71cb6055943,f7e9fed0-4ed0-467e-ac02-bf140adae7ed,synozur.com,twitter,retry_scheduled,,about:blank,You are not allowed to create a Tweet with duplicate content.,"{""type"": ""about:blank"", ""title"": ""Forbidden"", ""detail"": ""You are not allowed to create a Tweet with duplicate content."", ""status"": 403}",2026-06-27 17:01:47.50988,
89419d3b-dfba-49f7-8acd-867509ee1f86,b86246e5-9b1e-45e5-8a7f-de42d15ce64b,f7e9fed0-4ed0-467e-ac02-bf140adae7ed,synozur.com,twitter,retry_scheduled,,about:blank,You are not allowed to create a Tweet with duplicate content.,"{""type"": ""about:blank"", ""title"": ""Forbidden"", ""detail"": ""You are not allowed to create a Tweet with duplicate content."", ""status"": 403}",2026-06-27 17:01:47.78997,
b6c2abc6-8c87-4be1-bf70-1225a1d56cb6,c6746a5e-6f7c-456c-8544-aa7d43ec2f23,28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4,synozur.com,linkedin,success,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7476684599419666432/,,,"{""urn"": ""urn:li:share:7476684599419666432""}",2026-06-27 17:15:22.036914,
1abb46d7-bfb9-4fca-985e-506c8aeb8f0a,5f8a3b3a-1c53-48e8-952a-ec904ac5f9aa,f7e9fed0-4ed0-467e-ac02-bf140adae7ed,synozur.com,twitter,retry_scheduled,,about:blank,You are not allowed to create a Tweet with duplicate content.,"{""type"": ""about:blank"", ""title"": ""Forbidden"", ""detail"": ""You are not allowed to create a Tweet with duplicate content."", ""status"": 403}",2026-06-27 17:01:51.177094,
3a682a8f-671c-4956-82d2-257dd489e85a,e29e6246-d440-4fa0-b288-10359e10d28a,f7e9fed0-4ed0-467e-ac02-bf140adae7ed,synozur.com,twitter,retry_scheduled,,about:blank,You are not allowed to create a Tweet with duplicate content.,"{""type"": ""about:blank"", ""title"": ""Forbidden"", ""detail"": ""You are not allowed to create a Tweet with duplicate content."", ""status"": 403}",2026-06-27 17:01:53.724592,
874b5805-ad7c-44ae-b1ae-2daee8a5526e,066e322a-12f0-4eb5-ad05-97306e1aca14,f7e9fed0-4ed0-467e-ac02-bf140adae7ed,synozur.com,twitter,retry_scheduled,,about:blank,You are not allowed to create a Tweet with duplicate content.,"{""type"": ""about:blank"", ""title"": ""Forbidden"", ""detail"": ""You are not allowed to create a Tweet with duplicate content."", ""status"": 403}",2026-06-27 17:01:57.425381,
4840dc5e-3e6d-4eca-85f3-e4804c967387,69bfd757-fb27-4971-b253-3bf33d3da413,f7e9fed0-4ed0-467e-ac02-bf140adae7ed,synozur.com,twitter,retry_scheduled,,about:blank,You are not allowed to create a Tweet with duplicate content.,"{""type"": ""about:blank"", ""title"": ""Forbidden"", ""detail"": ""You are not allowed to create a Tweet with duplicate content."", ""status"": 403}",2026-06-27 17:02:00.524686,
d267cb27-2fcd-4041-a8d5-53d8d64bd4d7,de6bda90-622e-421b-abef-2f79a726c35a,f7e9fed0-4ed0-467e-ac02-bf140adae7ed,synozur.com,twitter,retry_scheduled,,about:blank,You are not allowed to create a Tweet with duplicate content.,"{""type"": ""about:blank"", ""title"": ""Forbidden"", ""detail"": ""You are not allowed to create a Tweet with duplicate content."", ""status"": 403}",2026-06-27 17:02:35.023193,
201b7d16-5f3c-46a3-8156-943686ff7b62,c931352b-199a-4e0c-ab95-60bfb3a8b8a6,f7e9fed0-4ed0-467e-ac02-bf140adae7ed,synozur.com,twitter,retry_scheduled,,about:blank,You are not allowed to create a Tweet with duplicate content.,"{""type"": ""about:blank"", ""title"": ""Forbidden"", ""detail"": ""You are not allowed to create a Tweet with duplicate content."", ""status"": 403}",2026-06-27 17:02:38.723776,
71612814-ed3e-482d-8581-f1a5658ebf07,fc2cbe43-d546-47ad-a956-f195ea7b6fe8,f7e9fed0-4ed0-467e-ac02-bf140adae7ed,synozur.com,twitter,retry_scheduled,,about:blank,You are not allowed to create a Tweet with duplicate content.,"{""type"": ""about:blank"", ""title"": ""Forbidden"", ""detail"": ""You are not allowed to create a Tweet with duplicate content."", ""status"": 403}",2026-06-27 17:02:44.424744,
34357a04-bc14-419a-b264-875cbb5b8ecb,a6d02c57-1ebc-479a-bb34-1b4ef8e6d38a,f7e9fed0-4ed0-467e-ac02-bf140adae7ed,synozur.com,twitter,retry_scheduled,,about:blank,You are not allowed to create a Tweet with duplicate content.,"{""type"": ""about:blank"", ""title"": ""Forbidden"", ""detail"": ""You are not allowed to create a Tweet with duplicate content."", ""status"": 403}",2026-06-27 17:02:47.309526,
f0d399ba-2aca-48cc-8a3e-40e625f6a89c,12405bb2-468c-4c1a-97c3-ad96931f7e89,f7e9fed0-4ed0-467e-ac02-bf140adae7ed,synozur.com,twitter,retry_scheduled,,about:blank,You are not allowed to create a Tweet with duplicate content.,"{""type"": ""about:blank"", ""title"": ""Forbidden"", ""detail"": ""You are not allowed to create a Tweet with duplicate content."", ""status"": 403}",2026-06-27 17:02:48.826262,
b333d240-006f-4034-a797-bbeac6394f24,ed8b4b85-5fc7-412d-800d-77ba38e7acd2,f7e9fed0-4ed0-467e-ac02-bf140adae7ed,synozur.com,twitter,retry_scheduled,,about:blank,You are not allowed to create a Tweet with duplicate content.,"{""type"": ""about:blank"", ""title"": ""Forbidden"", ""detail"": ""You are not allowed to create a Tweet with duplicate content."", ""status"": 403}",2026-06-27 17:02:49.527017,
8b26ca08-219b-48ee-9f42-44f2c5c9723a,5ff68947-2b29-4a45-860b-bc286e3ed4c0,f7e9fed0-4ed0-467e-ac02-bf140adae7ed,synozur.com,twitter,retry_scheduled,,about:blank,You are not allowed to create a Tweet with duplicate content.,"{""type"": ""about:blank"", ""title"": ""Forbidden"", ""detail"": ""You are not allowed to create a Tweet with duplicate content."", ""status"": 403}",2026-06-27 17:02:52.324466,
d533d467-ae83-46d7-b849-cdcaa5e31801,dbd2dbbf-5a18-45d8-ba2c-d88aa1caa849,f7e9fed0-4ed0-467e-ac02-bf140adae7ed,synozur.com,twitter,retry_scheduled,,about:blank,You are not allowed to create a Tweet with duplicate content.,"{""type"": ""about:blank"", ""title"": ""Forbidden"", ""detail"": ""You are not allowed to create a Tweet with duplicate content."", ""status"": 403}",2026-06-27 17:02:57.523644,
fb9da283-29f7-4bd9-8485-125b34faf019,df6af900-ad00-48c5-90cd-34fb813574f0,f7e9fed0-4ed0-467e-ac02-bf140adae7ed,synozur.com,twitter,retry_scheduled,,about:blank,You are not allowed to create a Tweet with duplicate content.,"{""type"": ""about:blank"", ""title"": ""Forbidden"", ""detail"": ""You are not allowed to create a Tweet with duplicate content."", ""status"": 403}",2026-06-27 17:03:06.863401,
bb1f4309-e82b-4f2c-bdde-aea2cb2c1181,1e23d387-6a8e-4907-859b-3d8d3b1b1fb9,f7e9fed0-4ed0-467e-ac02-bf140adae7ed,synozur.com,twitter,retry_scheduled,,about:blank,You are not allowed to create a Tweet with duplicate content.,"{""type"": ""about:blank"", ""title"": ""Forbidden"", ""detail"": ""You are not allowed to create a Tweet with duplicate content."", ""status"": 403}",2026-06-27 17:03:09.424519,
9b1c1752-fc17-465c-af49-a089761ba0d4,9e9c017c-df0f-4b5f-8aa9-56cc50849fed,f7e9fed0-4ed0-467e-ac02-bf140adae7ed,synozur.com,twitter,retry_scheduled,,about:blank,You are not allowed to create a Tweet with duplicate content.,"{""type"": ""about:blank"", ""title"": ""Forbidden"", ""detail"": ""You are not allowed to create a Tweet with duplicate content."", ""status"": 403}",2026-06-27 17:03:14.924983,
