id,tenant_domain,action,cost_tier,period_start,occurred_at,succeeded,actor_user_id,resource_id,metadata,user_id
b840d885-c0a8-4f61-81cb-43134ab08019,synozur.com,aiResearch,high,2026-05-11 04:18:50.164312,2026-05-11 04:18:50.164312,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
0117dbd7-31ec-43e1-b266-bc42e1728110,synozur.com,manualCrawl,medium,2026-05-11 04:19:07.210333,2026-05-11 04:19:07.210333,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
afdcf34d-1f56-4819-82a9-6f855ab0d325,synozur.com,manualCrawl,medium,2026-05-11 04:19:52.82372,2026-05-11 04:19:52.82372,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
c66cea6a-3f07-4f55-961f-563feefc3d5e,synozur.com,manualCrawl,medium,2026-05-11 04:20:40.364239,2026-05-11 04:20:40.364239,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
bfc3cff5-2873-49f4-86f7-f7b173f7f13b,synozur.com,manualCrawl,medium,2026-05-11 04:20:48.184475,2026-05-11 04:20:48.184475,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
7dad6fb5-5874-44f5-85d0-07d796bfd61a,synozur.com,manualCrawl,medium,2026-05-11 04:20:59.895207,2026-05-11 04:20:59.895207,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
982072d7-2acf-4d21-bfa8-88fca8b75030,synozur.com,manualCrawl,medium,2026-05-11 04:21:12.069902,2026-05-11 04:21:12.069902,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
0f31b9b7-efab-41b4-9166-fcf8b61faf9f,synozur.com,manualCrawl,medium,2026-05-11 04:21:16.667914,2026-05-11 04:21:16.667914,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
31528570-bf1a-4201-8447-c006ebef841f,synozur.com,manualCrawl,medium,2026-05-11 04:21:28.992389,2026-05-11 04:21:28.992389,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
f11d929a-af8b-4a42-a53b-21611a52cc32,synozur.com,manualCrawl,medium,2026-05-11 04:21:39.640355,2026-05-11 04:21:39.640355,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
de1c7cda-36bd-45c3-a69c-bee808d82b68,synozur.com,manualCrawl,medium,2026-05-11 04:21:55.711038,2026-05-11 04:21:55.711038,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
1b9a2deb-809e-4263-b936-c7f16eb3b7e6,synozur.com,manualWebsiteMonitor,low,2026-05-11 04:22:01.230101,2026-05-11 04:22:01.230101,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
a403d5be-d480-4537-9288-290849045eea,synozur.com,manualBattlecardRegen,medium,2026-05-11 04:22:16.395195,2026-05-11 04:22:16.395195,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
3c44b966-f52e-4846-94bd-f439d6e47008,synozur.com,aiPersonaGen,medium,2026-05-11 04:22:42.695701,2026-05-11 04:22:42.695701,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
eee7542d-fcef-46e7-8c1e-cf832ce324a9,synozur.com,manualBattlecardRegen,medium,2026-05-11 04:22:21.694955,2026-05-11 04:22:21.694955,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
a9a112eb-06a6-420b-a722-d0faadf5b4d0,synozur.com,manualBattlecardRegen,medium,2026-05-11 14:16:25.923151,2026-05-11 14:16:25.923151,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
df4ae760-33e4-4d31-95b3-1db6773e517c,synozur.com,manualBattlecardRegen,medium,2026-05-11 14:16:31.16512,2026-05-11 14:16:31.16512,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
28603e18-e409-4d75-b906-594041a981a0,synozur.com,manualBriefingRebuild,high,2026-05-11 14:17:33.758291,2026-05-11 14:17:33.758291,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
ea2e1816-b7d1-4222-be77-292bf3b9f473,synozur.com,aiResearch,high,2026-05-11 14:17:06.185252,2026-05-11 14:17:06.185252,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
b5a7ed22-465a-4a6e-bd10-75012101188a,synozur.com,aiResearch,high,2026-05-11 14:17:00.468483,2026-05-11 14:17:00.468483,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
74bacefb-15e9-4c8d-9b32-f61925098eaa,synozur.com,manualBriefingRebuild,high,2026-05-11 14:38:10.900361,2026-05-11 14:38:10.900361,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
a627842b-2de2-4679-b6c7-a5c1535054d2,synozur.com,manualCrawl,medium,2026-05-11 15:44:06.267831,2026-05-11 15:44:06.267831,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
7105c2c9-04ec-420a-af19-13e305f15a11,synozur.com,manualCrawl,medium,2026-05-11 15:44:19.74083,2026-05-11 15:44:19.74083,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
38b9690a-876f-474b-aa93-861a505f1304,synozur.com,manualCrawl,medium,2026-05-11 15:44:35.366985,2026-05-11 15:44:35.366985,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
367e93cf-37df-4d5a-bfc5-1633c613744b,synozur.com,manualCrawl,medium,2026-05-11 15:44:48.245823,2026-05-11 15:44:48.245823,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
2ea7c1b5-f26c-41b7-8121-96240184cdc2,synozur.com,manualCrawl,medium,2026-05-11 15:45:09.563353,2026-05-11 15:45:09.563353,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
5bad6a4a-add3-4322-bcb5-4283874e1357,synozur.com,linkedinRefresh,low,2026-05-11 17:04:56.728117,2026-05-11 17:04:56.728117,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
1836ac33-0807-4e58-bff9-d83e4ac14ff0,synozur.com,linkedinRefresh,low,2026-05-11 17:05:01.044851,2026-05-11 17:05:01.044851,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
76136e75-b166-4ec7-a323-e4ee3333dfbf,synozur.com,linkedinRefresh,low,2026-05-11 17:05:14.283422,2026-05-11 17:05:14.283422,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
1aab29f4-a6fa-4933-92af-654133dce6d4,synozur.com,linkedinRefresh,low,2026-05-11 17:05:19.466996,2026-05-11 17:05:19.466996,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
4303363c-cd7e-4da1-9429-c7c23055b9fd,synozur.com,linkedinRefresh,low,2026-05-11 17:05:33.526873,2026-05-11 17:05:33.526873,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
ee3e1fe2-4389-4a48-8105-b3f33c888f54,synozur.com,linkedinRefresh,low,2026-05-11 17:05:42.899192,2026-05-11 17:05:42.899192,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
b6edfdc4-e671-4fec-893f-74bc4a5ea725,synozur.com,manualBriefingRebuild,high,2026-05-11 17:05:50.611204,2026-05-11 17:05:50.611204,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
66b42ab6-06b3-41ee-ae0b-2af9825dc7a1,synozur.com,aiPersonaGen,medium,2026-05-11 18:18:41.697486,2026-05-11 18:18:41.697486,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
efdf9f20-a492-44f1-9b30-ad7bc10a1836,synozur.com,manualCrawl,medium,2026-05-11 20:49:21.916202,2026-05-11 20:49:21.916202,t,,,,609baf10-d7b7-4ad2-850c-bdb4a791eefd
b5225d7d-eb9b-4ac4-9651-9857940423fa,synozur.com,manualCrawl,medium,2026-05-11 20:49:22.950809,2026-05-11 20:49:22.950809,t,,,,609baf10-d7b7-4ad2-850c-bdb4a791eefd
eab3e6a6-d335-434f-ad8a-d5eb8057ae9b,synozur.com,manualCrawl,medium,2026-05-11 20:49:33.312304,2026-05-11 20:49:33.312304,t,,,,609baf10-d7b7-4ad2-850c-bdb4a791eefd
17bf1b70-664d-4ec5-80df-cb6990c034f6,synozur.com,manualCrawl,medium,2026-05-11 20:49:35.311056,2026-05-11 20:49:35.311056,t,,,,609baf10-d7b7-4ad2-850c-bdb4a791eefd
aaf82d39-f488-4eff-bc96-7722faa1a7af,synozur.com,manualCrawl,medium,2026-05-11 20:49:34.557946,2026-05-11 20:49:34.557946,t,,,,609baf10-d7b7-4ad2-850c-bdb4a791eefd
4e4a0216-f982-47c6-9472-02dac6efcd80,synozur.com,manualCrawl,medium,2026-05-11 20:49:45.211169,2026-05-11 20:49:45.211169,t,,,,609baf10-d7b7-4ad2-850c-bdb4a791eefd
e50ab006-6c25-4761-b7e7-6d05f6208a35,synozur.com,manualCrawl,medium,2026-05-11 20:50:00.909819,2026-05-11 20:50:00.909819,t,,,,609baf10-d7b7-4ad2-850c-bdb4a791eefd
9c034a65-8c58-4666-b8f0-ee52735a263f,synozur.com,manualCrawl,medium,2026-05-11 20:50:12.023009,2026-05-11 20:50:12.023009,t,,,,609baf10-d7b7-4ad2-850c-bdb4a791eefd
343d1bca-348c-4e90-9554-71fb06ec5944,synozur.com,manualCrawl,medium,2026-05-11 20:50:21.433665,2026-05-11 20:50:21.433665,t,,,,609baf10-d7b7-4ad2-850c-bdb4a791eefd
dec55ca1-033e-46b4-97dc-d442a6aeb36d,synozur.com,manualWebsiteMonitor,low,2026-05-11 20:50:32.176438,2026-05-11 20:50:32.176438,t,,,,609baf10-d7b7-4ad2-850c-bdb4a791eefd
3da180bf-b086-4ab3-aedd-68bc3fb7c06a,synozur.com,linkedinRefresh,low,2026-05-11 20:50:35.788119,2026-05-11 20:50:35.788119,t,,,,609baf10-d7b7-4ad2-850c-bdb4a791eefd
406e8bb3-3979-4eea-b1c0-185fe9148b86,synozur.com,manualCrawl,medium,2026-05-11 20:50:42.69455,2026-05-11 20:50:42.69455,t,,,,609baf10-d7b7-4ad2-850c-bdb4a791eefd
81acf8fd-63c9-4938-81df-b573bfba58ae,synozur.com,manualWebsiteMonitor,low,2026-05-11 20:50:48.606435,2026-05-11 20:50:48.606435,t,,,,609baf10-d7b7-4ad2-850c-bdb4a791eefd
8d09d8ff-5103-40a9-a6c5-392174922d84,synozur.com,linkedinRefresh,low,2026-05-11 20:50:55.671904,2026-05-11 20:50:55.671904,t,,,,609baf10-d7b7-4ad2-850c-bdb4a791eefd
49ed8093-2ba3-448a-9b36-e26b19c410e5,synozur.com,manualCrawl,medium,2026-05-11 20:51:00.328915,2026-05-11 20:51:00.328915,t,,,,609baf10-d7b7-4ad2-850c-bdb4a791eefd
b692a0b2-034c-4447-9bc4-f881c1759cc7,synozur.com,manualWebsiteMonitor,low,2026-05-11 20:51:12.057391,2026-05-11 20:51:12.057391,t,,,,609baf10-d7b7-4ad2-850c-bdb4a791eefd
e621e93d-4342-420a-b7d3-0fc0db3ce01c,synozur.com,linkedinRefresh,low,2026-05-11 20:51:14.962454,2026-05-11 20:51:14.962454,t,,,,609baf10-d7b7-4ad2-850c-bdb4a791eefd
e48db81a-05fc-44c9-807e-c9a44ebb97b9,synozur.com,manualBriefingRebuild,high,2026-05-11 21:04:07.680241,2026-05-11 21:04:07.680241,t,,,,609baf10-d7b7-4ad2-850c-bdb4a791eefd
b11dafcc-21af-4d1f-a4e4-04e209a7ff8f,synozur.com,aiPostGen,medium,2026-05-21 13:50:47.627371,2026-05-21 13:50:47.627371,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
a2c585ab-9868-4ba6-b900-aa70a8a4333a,synozur.com,aiPostGen,medium,2026-05-21 14:16:44.35026,2026-05-21 14:16:44.35026,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
328a9c86-0474-49e4-bbf2-b12eb8955f82,synozur.com,linkedinRefresh,low,2026-05-21 17:35:53.097702,2026-05-21 17:35:53.097702,t,,,,609baf10-d7b7-4ad2-850c-bdb4a791eefd
41b7cb18-1bbb-4a73-b282-12768d7a73c8,synozur.com,linkedinRefresh,low,2026-05-21 17:35:54.416733,2026-05-21 17:35:54.416733,t,,,,609baf10-d7b7-4ad2-850c-bdb4a791eefd
8034356f-9f0b-43cb-890f-c846137b1f92,synozur.com,regenerateAll,high,2026-05-21 17:36:12.083085,2026-05-21 17:36:12.083085,t,,,,609baf10-d7b7-4ad2-850c-bdb4a791eefd
848a636f-a2cf-4967-9081-41eb31c86581,synozur.com,aiPersonaGen,medium,2026-05-21 17:44:52.23705,2026-05-21 17:44:52.23705,t,,,,609baf10-d7b7-4ad2-850c-bdb4a791eefd
d48a281e-753e-4e99-bbbf-14ab6bb52589,synozur.com,manualCrawl,medium,2026-05-21 17:54:05.054505,2026-05-21 17:54:05.054505,t,,,,609baf10-d7b7-4ad2-850c-bdb4a791eefd
4ed03d21-fa7c-490e-90f1-45d1e16b5a8b,synozur.com,manualCrawl,medium,2026-05-21 17:54:16.961385,2026-05-21 17:54:16.961385,t,,,,609baf10-d7b7-4ad2-850c-bdb4a791eefd
7b9cfe63-97fa-4cca-b5e9-b25967e766ba,synozur.com,manualCrawl,medium,2026-05-21 17:54:31.709495,2026-05-21 17:54:31.709495,t,,,,609baf10-d7b7-4ad2-850c-bdb4a791eefd
cf9f9ae5-0acf-4bdd-931d-13b4e343b4f7,synozur.com,manualCrawl,medium,2026-05-21 17:54:48.397739,2026-05-21 17:54:48.397739,t,,,,609baf10-d7b7-4ad2-850c-bdb4a791eefd
d7bcba28-effb-4dbc-b62d-e08c51d9cd89,synozur.com,manualCrawl,medium,2026-05-21 17:54:52.500726,2026-05-21 17:54:52.500726,t,,,,609baf10-d7b7-4ad2-850c-bdb4a791eefd
dff98709-49b8-4c26-a440-aff36809f9a6,synozur.com,manualCrawl,medium,2026-05-21 17:55:05.695145,2026-05-21 17:55:05.695145,t,,,,609baf10-d7b7-4ad2-850c-bdb4a791eefd
ef54d619-d7a8-4e6b-b38c-b6a5c867dec4,synozur.com,linkedinRefresh,low,2026-05-21 18:00:20.976622,2026-05-21 18:00:20.976622,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
c9e5ef6d-93cc-4fcb-9bd7-381fb8d7a389,synozur.com,linkedinRefresh,low,2026-05-21 18:00:26.751019,2026-05-21 18:00:26.751019,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
06df54ba-35e9-4ae0-a496-f31f86764210,synozur.com,linkedinRefresh,low,2026-05-21 18:00:36.740032,2026-05-21 18:00:36.740032,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
2c305e9c-67e3-4990-89dc-b90b7cf67771,synozur.com,linkedinRefresh,low,2026-05-21 18:00:41.382489,2026-05-21 18:00:41.382489,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
cc25e538-50c5-419f-93e2-1901c52f2dbd,synozur.com,linkedinRefresh,low,2026-05-21 18:00:55.203745,2026-05-21 18:00:55.203745,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
9c0b704f-20c3-4389-95fe-4881b40653ca,synozur.com,aiResearch,high,2026-05-21 18:02:04.124738,2026-05-21 18:02:04.124738,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
7e4f79ef-60fe-49f4-a637-7eb8f371b28f,synozur.com,aiResearch,high,2026-05-21 18:02:44.097111,2026-05-21 18:02:44.097111,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
5858233c-9fc0-496f-83ff-518a0c03bc67,synozur.com,aiResearch,high,2026-05-21 18:03:17.453486,2026-05-21 18:03:17.453486,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
114b0c70-a42c-4640-a342-b4e6d1cfb455,synozur.com,linkedinRefresh,low,2026-05-21 18:03:26.985116,2026-05-21 18:03:26.985116,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
012a123b-6495-433d-ba2e-05117f4d2010,synozur.com,aiResearch,high,2026-05-21 18:03:44.326462,2026-05-21 18:03:44.326462,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
c6e58205-1681-487a-af98-3dbdd7327845,synozur.com,linkedinRefresh,low,2026-05-21 18:03:54.633721,2026-05-21 18:03:54.633721,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
2967ac78-4bc9-4feb-8010-3cb917846edf,synozur.com,manualCrawl,medium,2026-05-21 18:04:08.607118,2026-05-21 18:04:08.607118,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
1281496b-bd43-4e3a-84f7-b44755ab2bcd,synozur.com,manualCrawl,medium,2026-05-21 18:04:22.144236,2026-05-21 18:04:22.144236,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
ad536a25-7a23-4fd6-8d94-6016c23cf08a,synozur.com,manualCrawl,medium,2026-05-21 18:04:37.978118,2026-05-21 18:04:37.978118,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
4c954a56-fb0b-44fd-b678-8cebd2764bbc,synozur.com,manualCrawl,medium,2026-05-21 18:04:54.966478,2026-05-21 18:04:54.966478,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
4a50627c-9de0-4921-8310-6b64717d5a56,synozur.com,manualCrawl,medium,2026-05-21 18:04:58.290343,2026-05-21 18:04:58.290343,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
b4a6905d-1c47-4cd9-ad1b-543e995272ee,synozur.com,manualCrawl,medium,2026-05-21 18:05:13.250316,2026-05-21 18:05:13.250316,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
2c259e46-3c4a-44ae-b18e-a75fd6c5bed6,synozur.com,manualBriefingRebuild,high,2026-05-21 18:06:03.311365,2026-05-21 18:06:03.311365,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
b688f3ce-d7df-487d-a3a3-89abbf755f96,synozur.com,aiPostGen,medium,2026-05-24 16:33:18.751313,2026-05-24 16:33:18.751313,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
8c71bfb4-f101-4c71-8d40-3166925151e5,synozur.com,aiResearch,high,2026-05-26 15:55:56.691686,2026-05-26 15:55:56.691686,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
e19aa75b-6064-43f1-b7dc-1b717ed297b5,synozur.com,manualCrawl,medium,2026-05-26 15:58:16.704847,2026-05-26 15:58:16.704847,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
314b3c52-a369-4d4b-9011-6b311af4a6e0,synozur.com,manualCrawl,medium,2026-05-26 15:58:39.600181,2026-05-26 15:58:39.600181,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
6fc3e151-67de-47e4-98f9-0b8469abbf51,synozur.com,manualCrawl,medium,2026-05-26 15:58:49.798965,2026-05-26 15:58:49.798965,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
5ab1174c-f3a4-4345-bdc7-9ac406a29c1e,synozur.com,manualCrawl,medium,2026-05-26 15:59:01.238919,2026-05-26 15:59:01.238919,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
a8e76b8b-007d-4b31-9126-8cc827cbdf91,synozur.com,manualCrawl,medium,2026-05-26 15:59:20.63963,2026-05-26 15:59:20.63963,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
afcfb82b-7fa1-4233-80c3-834f2c7fe41f,synozur.com,manualCrawl,medium,2026-05-26 15:59:37.771879,2026-05-26 15:59:37.771879,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
064d6c59-f24f-46be-93a2-9f97135e2bb5,synozur.com,manualCrawl,medium,2026-05-26 15:59:55.127431,2026-05-26 15:59:55.127431,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
6e9711cd-78b4-44c4-8b1d-5bd74af31eeb,synozur.com,manualCrawl,medium,2026-05-26 16:00:07.881489,2026-05-26 16:00:07.881489,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
893d92f5-4679-49f8-800e-2f11a9f71385,synozur.com,linkedinRefresh,low,2026-05-26 16:11:58.351507,2026-05-26 16:11:58.351507,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
20d07e1a-4a1b-46eb-8bca-12ee99332a16,synozur.com,linkedinRefresh,low,2026-05-26 16:12:03.066098,2026-05-26 16:12:03.066098,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
935bb338-ec45-4c1b-a32e-22f9db2b5a8c,synozur.com,linkedinRefresh,low,2026-05-26 16:12:13.79617,2026-05-26 16:12:13.79617,f,,,,116500d0-357e-4ace-a7af-7264ed58e22a
752165e7-5a96-4f9f-b73b-d8736ce22d61,synozur.com,linkedinRefresh,low,2026-05-26 16:12:14.76463,2026-05-26 16:12:14.76463,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
3efb22ec-ab47-4ce8-9d10-e81b32fb6782,synozur.com,linkedinRefresh,low,2026-05-26 16:12:25.553446,2026-05-26 16:12:25.553446,f,,,,116500d0-357e-4ace-a7af-7264ed58e22a
7e0e36a4-3bb9-43b0-84af-f3d9b0464100,synozur.com,linkedinRefresh,low,2026-05-26 16:12:26.489451,2026-05-26 16:12:26.489451,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
8b6037aa-ecea-4730-887d-0714d021908c,synozur.com,linkedinRefresh,low,2026-05-26 16:12:37.022931,2026-05-26 16:12:37.022931,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
e329c92e-41f7-4fca-9c8b-4c84d98e945f,synozur.com,linkedinRefresh,low,2026-05-26 16:12:50.628581,2026-05-26 16:12:50.628581,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
a290ad50-a14f-40ea-9605-8572d82b4aad,synozur.com,linkedinRefresh,low,2026-05-26 16:13:04.412306,2026-05-26 16:13:04.412306,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
7ab5ab5a-0ce4-4411-b54d-48dbfe18afa3,synozur.com,manualBriefingRebuild,high,2026-05-26 16:13:14.590831,2026-05-26 16:13:14.590831,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
1c213076-2c94-4e17-a00d-e4fe3c5765d9,synozur.com,manualCrawl,medium,2026-05-27 17:18:00.016709,2026-05-27 17:18:00.016709,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
8d041209-d7ff-431b-b175-a5e9cd316c01,synozur.com,manualCrawl,medium,2026-05-27 17:18:09.569871,2026-05-27 17:18:09.569871,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
34f7240c-2e68-411c-9c72-fc51d2a42391,synozur.com,manualCrawl,medium,2026-05-27 17:18:18.69867,2026-05-27 17:18:18.69867,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
88c94997-9c3e-4673-b415-4620f6b23468,synozur.com,manualCrawl,medium,2026-05-27 17:18:25.2451,2026-05-27 17:18:25.2451,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
cff3ec0e-f8bf-4394-8ee4-741de5809bec,synozur.com,manualCrawl,medium,2026-05-27 17:18:31.341612,2026-05-27 17:18:31.341612,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
b0ae808c-4f94-4066-9b44-5e6bffcf2bf1,synozur.com,manualCrawl,medium,2026-05-27 17:18:39.688126,2026-05-27 17:18:39.688126,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
070ed665-134e-4a05-b03a-60ccccaf42f7,synozur.com,manualBriefingRebuild,high,2026-05-27 17:19:33.836473,2026-05-27 17:19:33.836473,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
24ed7018-ddfd-49d7-8701-ffdcedf2ee41,synozur.com,manualBattlecardRegen,medium,2026-05-27 17:18:54.385012,2026-05-27 17:18:54.385012,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
1c4e5c87-0d24-4eea-9f25-bb566184ae89,synozur.com,manualBattlecardRegen,medium,2026-05-27 17:18:54.842392,2026-05-27 17:18:54.842392,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
a9659107-1b01-4bb9-85e9-32a2bf047909,synozur.com,manualBriefingRebuild,high,2026-05-27 17:21:43.315842,2026-05-27 17:21:43.315842,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
10916fc0-b368-4e8c-83c9-7b7cffbd2186,synozur.com,manualBriefingRebuild,high,2026-05-27 19:16:14.983406,2026-05-27 19:16:14.983406,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
335dee0f-a141-4ba8-ab5f-5d6feb589e78,synozur.com,aiResearch,high,2026-05-28 21:45:09.584166,2026-05-28 21:45:09.584166,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
b6bb3020-c0ec-4dc3-a139-cede71e85d1f,synozur.com,manualCrawl,medium,2026-05-30 01:46:35.538703,2026-05-30 01:46:35.538703,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
43b8271a-3508-4322-859b-86f43b160ce1,synozur.com,manualCrawl,medium,2026-05-30 01:46:43.866784,2026-05-30 01:46:43.866784,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
64bda014-3dda-499e-af90-e4f9e0de4db0,synozur.com,manualCrawl,medium,2026-05-30 01:46:56.70133,2026-05-30 01:46:56.70133,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
8b332c32-f6da-4130-b9c5-6491ea928039,synozur.com,manualCrawl,medium,2026-05-30 01:47:02.032695,2026-05-30 01:47:02.032695,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
309601a0-d302-4566-93f8-a1cc2a3d962b,synozur.com,manualCrawl,medium,2026-05-30 01:47:18.958914,2026-05-30 01:47:18.958914,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
3d53cb3f-ac35-4b5c-8b41-d52b3cd3fe59,synozur.com,manualCrawl,medium,2026-05-30 01:47:29.911308,2026-05-30 01:47:29.911308,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
86b61139-2b36-4c0b-99b4-d45bdcbd817c,synozur.com,manualCrawl,medium,2026-05-30 01:47:39.180731,2026-05-30 01:47:39.180731,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
4453bb20-c41f-4438-b8dc-89151f726fb5,synozur.com,seoSweep,high,2026-05-30 01:50:19.605077,2026-05-30 01:50:19.605077,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
cba2fde5-2e91-4584-8f06-ba77d8952a48,synozur.com,seoSweep,high,2026-05-30 01:52:58.161804,2026-05-30 01:52:58.161804,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
a5f2556f-d635-4f0f-97a0-95c09c2e89be,synozur.com,seoSweep,high,2026-06-01 18:58:16.781665,2026-06-01 18:58:16.781665,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
d7c7500b-43c2-4eee-85ed-e5a184f1242b,synozur.com,aiPostGen,medium,2026-06-01 20:34:42.853019,2026-06-01 20:34:42.853019,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
5de789f3-c32f-432e-a364-9f4ce32772df,synozur.com,aiPostGen,medium,2026-06-01 20:50:31.986577,2026-06-01 20:50:31.986577,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
c7cda01b-35c5-480d-8bb4-e2c0c7854246,synozur.com,aiEmailGen,medium,2026-06-05 13:17:27.81114,2026-06-05 13:17:27.81114,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
22d5bdbf-20d8-471c-b8f6-d0001d4dd56e,synozur.com,manualBattlecardRegen,medium,2026-06-05 13:50:44.535163,2026-06-05 13:50:44.535163,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
703a251c-6aa5-450e-b519-1b2267512a88,synozur.com,manualBattlecardRegen,medium,2026-06-05 13:50:47.002919,2026-06-05 13:50:47.002919,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
a647cb19-993d-4a88-93dc-52ae12c50cab,synozur.com,manualBattlecardRegen,medium,2026-06-05 13:52:17.611483,2026-06-05 13:52:17.611483,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
6933d583-a7ea-484f-b91c-e4d27b4be40b,synozur.com,manualBattlecardRegen,medium,2026-06-05 13:52:18.688535,2026-06-05 13:52:18.688535,t,,,,116500d0-357e-4ace-a7af-7264ed58e22a
